t,Thrust,Side_Force,Moment,power,ypos,theta
4.881450488145049,0.099393378861097,1.1149057415355386,0.4769507561219174,0.1559321194341002,-0.0,-2.2299592129557393
4.9093444909344495,0.09823498419923338,1.1283497382958148,0.4798446055063801,0.15728668948279032,-0.0,-1.7067377495807778
4.937238493723849,0.09977358180839879,1.113247544659066,0.4627637629913185,0.1519769131238762,-0.0,-1.1823367651012304
4.96513249651325,0.10181144965953311,1.1042254632383273,0.4388467632040169,0.14429684995154135,-0.0,-0.657118671392378
4.99302649930265,0.10469279274070846,1.170189045201481,0.48080967157176935,0.15817662532415827,-0.0,-0.1314464450311263
5.02092050209205,0.10647816020199521,1.145731368858098,0.45977946542266823,0.1512319796165357,-0.0,0.39431662355589603
5.048814504881451,0.11075758859407463,1.0980754118991378,0.4124744620318461,0.1355550738881236,-0.0,0.9198071811614076
5.076708507670851,0.11537011837076352,1.12762091946754,0.41688011371813694,0.13678979892782148,-0.0,1.444662062909505
5.104602510460251,0.11838607959204626,1.1342604345403773,0.41946667858769876,0.13732893515756522,-0.0,1.9685185432378756
5.132496513249651,0.12185788810327643,1.1085228433953098,0.3977517129323827,0.12983613168092706,-0.0,2.491014586576402
5.160390516039052,0.1271106433563179,1.043733580458259,0.32802048822342544,0.10668380089629025,-0.0,3.011789097548597
5.188284518828452,0.1354933094917633,1.0943327689282885,0.36255284954090966,0.11740204815058032,-0.0,3.5304821705235914
5.216178521617852,0.14276407737645486,1.1252597516198666,0.3818164470494142,0.12301440599473065,-0.0,4.046735338345892
5.244072524407253,0.14975822266809163,1.1198884297061142,0.3582491090670737,0.1147546893052454,-0.0,4.5601918200706955
5.2719665271966525,0.15767487257596077,1.1158155345272582,0.3431101399257448,0.10919083730203162,-0.0,5.070496767534189
5.299860529986053,0.16628500692750828,1.1522108972895797,0.3661935416546879,0.11569373070055715,-0.0,5.577297510588106
5.327754532775454,0.17927569336733007,1.2506467350650272,0.42922351623104826,0.13452519828655438,-0.0,6.080243800828748
5.355648535564853,0.18522795017752292,1.237834276087921,0.4045178201850136,0.1256747429907021,-0.0,6.578988053652665
5.383542538354254,0.19235355609384533,1.2563315957284609,0.41354157537469505,0.12725741875863797,-0.0,7.07318558847139
5.4114365411436545,0.2075951761018957,1.3537451571926864,0.4747233225251657,0.14458224468377032,-0.0,7.562494866918885
5.439330543933054,0.22089624415715345,1.3932752239725914,0.4997590030876812,0.15052033992271316,-0.0,8.046577728887819
5.467224546722455,0.22594323029856828,1.3759770045850939,0.46981901764358736,0.13981930344806084,-0.0,8.525099626230897
5.495118549511855,0.23475907059302104,1.4218566051464847,0.4976919552825431,0.14622858172585185,-0.0,8.997729853965986
5.523012552301255,0.24843483183893825,1.4819053709479282,0.5417094613516453,0.15699895894983545,-0.0,9.464141778825375
5.550906555090656,0.251784829488308,1.4633301180854437,0.5119512340314842,0.14622808916077798,-0.0,9.924013064990977
5.578800557880056,0.2612887932838102,1.4633629291750916,0.501757118928174,0.14111374646597916,-0.0,10.377025896859527
